        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2019-08-25 10:59:27 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.4   ,                        11.5   ,              16   , 0.7120   ,               41.3   ,                  6996   ,
2019-08-25 10:59:28 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               40.1   ,                  6996   ,
2019-08-25 10:59:29 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               39.1   ,                  6996   ,
2019-08-25 10:59:30 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               47.3   ,                  6999   ,
2019-08-25 10:59:31 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.3   ,                        11.4   ,              16   , 0.7120   ,               45.6   ,                  6999   ,
2019-08-25 10:59:32 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               44.6   ,                  6999   ,
2019-08-25 10:59:33 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          2   ,                        2   ,                   0   ,                    0   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               43.4   ,                  6999   ,
2019-08-25 10:59:34 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               42.1   ,                  6999   ,
2019-08-25 10:59:35 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.3   ,                        11.1   ,              16   , 0.7120   ,               41.0   ,                  6999   ,
2019-08-25 10:59:36 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.4   ,                        11.1   ,              16   , 0.7120   ,               40.5   ,                  6999   ,
2019-08-25 10:59:37 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          4   ,                        3   ,                   0   ,                    0   ,                    33.6   ,                        11.2   ,              16   , 0.7120   ,               40.0   ,                  6999   ,
2019-08-25 10:59:38 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.3   ,                        11.1   ,              16   , 0.7120   ,               48.0   ,                  6999   ,
2019-08-25 10:59:39 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.6   ,                        11.2   ,              16   , 0.7120   ,               46.5   ,                  6999   ,
2019-08-25 10:59:40 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            755   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.5   ,                        11.2   ,              16   , 0.7120   ,               45.0   ,                  7004   ,
2019-08-25 10:59:41 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            769   ,          5   ,                        3   ,                   0   ,                    0   ,                    34.6   ,                        11.5   ,              16   , 0.7120   ,               44.1   ,                  7033   ,
2019-08-25 10:59:42 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            767   ,          8   ,                        4   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               43.1   ,                  7031   ,
2019-08-25 10:59:43 ,        1350.0   ,           1767.5   ,               49.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            811   ,          9   ,                        3   ,                   0   ,                    0   ,                    71.8   ,                        23.9   ,              16   , 0.7120   ,               51.0   ,                  7108   ,
2019-08-25 10:59:44 ,        1350.0   ,           1767.5   ,               49.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            769   ,          1   ,                        0   ,                   0   ,                    0   ,                    72.1   ,                        24.0   ,              16   , 0.7120   ,               49.5   ,                  7080   ,
2019-08-25 10:59:45 ,        1350.0   ,           1767.5   ,               49.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            769   ,          2   ,                        0   ,                   0   ,                    0   ,                    72.5   ,                        24.2   ,              16   , 0.7120   ,               48.1   ,                  7069   ,
2019-08-25 10:59:46 ,         435.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            768   ,          1   ,                        0   ,                   0   ,                    0   ,                    41.2   ,                        12.4   ,              16   , 0.7120   ,               46.8   ,                  7069   ,
2019-08-25 10:59:47 ,         330.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            769   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               45.4   ,                  7070   ,
2019-08-25 10:59:48 ,         330.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            762   ,          2   ,                        3   ,                   0   ,                    0   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               44.0   ,                  7056   ,
2019-08-25 10:59:49 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.6   ,                        11.2   ,              16   , 0.7120   ,               42.8   ,                  7053   ,
2019-08-25 10:59:50 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            758   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               41.8   ,                  7052   ,
2019-08-25 10:59:51 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            756   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               40.8   ,                  7052   ,
2019-08-25 10:59:52 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            752   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               39.9   ,                  7051   ,
2019-08-25 10:59:53 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            752   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               39.1   ,                  7049   ,
2019-08-25 10:59:54 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            750   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.6   ,                        11.5   ,              16   , 0.7120   ,               38.5   ,                  7048   ,
2019-08-25 10:59:55 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.8   ,                        11.6   ,              16   , 0.7120   ,               37.9   ,                  7046   ,
2019-08-25 10:59:56 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          2   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               37.6   ,                  7045   ,
2019-08-25 10:59:57 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            747   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               37.4   ,                  7046   ,
2019-08-25 10:59:58 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            747   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               46.3   ,                  7046   ,
2019-08-25 10:59:59 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            747   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               44.8   ,                  7046   ,
2019-08-25 11:00:00 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               43.8   ,                  7047   ,
2019-08-25 11:00:01 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.2   ,                        11.4   ,              16   , 0.7120   ,               42.3   ,                  7046   ,
2019-08-25 11:00:02 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    35.1   ,                        11.7   ,              16   , 0.7120   ,               41.0   ,                  7045   ,
2019-08-25 11:00:03 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          4   ,                        3   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               40.1   ,                  7035   ,
2019-08-25 11:00:04 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          2   ,                        2   ,                   0   ,                    0   ,                    33.4   ,                        11.1   ,              16   , 0.7120   ,               39.4   ,                  7035   ,
2019-08-25 11:00:05 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               38.5   ,                  7034   ,
2019-08-25 11:00:06 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.4   ,                        11.5   ,              16   , 0.7120   ,               38.4   ,                  7034   ,
2019-08-25 11:00:07 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               38.0   ,                  7034   ,
2019-08-25 11:00:08 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.4   ,                        11.5   ,              16   , 0.7120   ,               46.9   ,                  7034   ,
2019-08-25 11:00:09 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          2   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               45.5   ,                  7034   ,
2019-08-25 11:00:10 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.4   ,                        11.5   ,              16   , 0.7120   ,               44.0   ,                  7034   ,
2019-08-25 11:00:11 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          2   ,                        2   ,                   0   ,                    0   ,                    34.3   ,                        11.4   ,              16   , 0.7120   ,               42.9   ,                  7034   ,
2019-08-25 11:00:12 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.6   ,                        11.5   ,              16   , 0.7120   ,               41.8   ,                  7034   ,
2019-08-25 11:00:13 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          3   ,                        3   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               41.0   ,                  7031   ,
2019-08-25 11:00:14 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          2   ,                        2   ,                   0   ,                    0   ,                    34.4   ,                        11.5   ,              16   , 0.7120   ,               40.0   ,                  7031   ,
2019-08-25 11:00:15 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          0   ,                        2   ,                   0   ,                    0   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               48.3   ,                  7031   ,
2019-08-25 11:00:16 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               46.8   ,                  7030   ,
2019-08-25 11:00:17 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               45.4   ,                  7030   ,
2019-08-25 11:00:18 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.9   ,                        11.6   ,              16   , 0.7120   ,               44.0   ,                  7030   ,
2019-08-25 11:00:19 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          5   ,                        3   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               42.9   ,                  7035   ,
2019-08-25 11:00:20 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          4   ,                        3   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               42.0   ,                  7032   ,
2019-08-25 11:00:21 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.2   ,                        11.4   ,              16   , 0.7120   ,               41.0   ,                  7032   ,
2019-08-25 11:00:22 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               39.8   ,                  7032   ,
2019-08-25 11:00:23 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          0   ,                        2   ,                   0   ,                    0   ,                    36.1   ,                        12.0   ,              16   , 0.7120   ,               39.3   ,                  7031   ,
2019-08-25 11:00:24 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          7   ,                        3   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               39.3   ,                  7031   ,
2019-08-25 11:00:25 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          4   ,                        3   ,                   0   ,                    0   ,                    34.3   ,                        11.4   ,              16   , 0.7120   ,               38.6   ,                  7025   ,
2019-08-25 11:00:26 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.6   ,                        11.5   ,              16   , 0.7120   ,               38.4   ,                  7025   ,
2019-08-25 11:00:27 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          0   ,                        2   ,                   0   ,                    0   ,                    35.3   ,                        11.8   ,              16   , 0.7120   ,               38.0   ,                  7029   ,
2019-08-25 11:00:28 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          4   ,                        3   ,                   0   ,                    0   ,                    36.3   ,                        12.1   ,              16   , 0.7120   ,               46.5   ,                  7038   ,
2019-08-25 11:00:29 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          6   ,                        3   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               45.1   ,                  7038   ,
2019-08-25 11:00:30 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               43.9   ,                  7039   ,
2019-08-25 11:00:31 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    35.2   ,                        11.7   ,              16   , 0.7120   ,               42.5   ,                  7039   ,
2019-08-25 11:00:32 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          5   ,                        3   ,                   0   ,                    0   ,                    36.1   ,                        12.0   ,              16   , 0.7120   ,               41.6   ,                  7038   ,
2019-08-25 11:00:33 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          7   ,                        3   ,                   0   ,                    0   ,                    35.5   ,                        11.8   ,              16   , 0.7120   ,               41.0   ,                  7038   ,
2019-08-25 11:00:34 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          4   ,                        3   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               40.3   ,                  7033   ,
2019-08-25 11:00:35 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          0   ,                        2   ,                   0   ,                    0   ,                    36.0   ,                        12.0   ,              16   , 0.7120   ,               49.4   ,                  7032   ,
2019-08-25 11:00:36 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,         10   ,                        4   ,                   0   ,                    0   ,                    34.2   ,                        11.4   ,              16   , 0.7120   ,               47.9   ,                  7032   ,
2019-08-25 11:00:37 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               46.4   ,                  7032   ,
2019-08-25 11:00:38 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          0   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               45.0   ,                  7032   ,
2019-08-25 11:00:39 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               43.6   ,                  7032   ,
2019-08-25 11:00:40 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.5   ,                        11.2   ,              16   , 0.7120   ,               42.5   ,                  7032   ,
2019-08-25 11:00:41 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               41.3   ,                  7032   ,
2019-08-25 11:00:42 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          4   ,                        3   ,                   0   ,                    0   ,                    33.6   ,                        11.2   ,              16   , 0.7120   ,               40.4   ,                  7032   ,
2019-08-25 11:00:43 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.4   ,                        11.5   ,              16   , 0.7120   ,               39.6   ,                  7032   ,
2019-08-25 11:00:44 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               47.8   ,                  7032   ,
2019-08-25 11:00:45 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               46.3   ,                  7037   ,
2019-08-25 11:00:46 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               44.9   ,                  7034   ,
2019-08-25 11:00:47 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               44.0   ,                  7034   ,
2019-08-25 11:00:48 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               44.1   ,                  7033   ,
2019-08-25 11:00:49 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            747   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.5   ,                        11.5   ,              16   , 0.7120   ,               44.4   ,                  7033   ,
2019-08-25 11:00:50 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          2   ,                        2   ,                   0   ,                    0   ,                    33.4   ,                        11.1   ,              16   , 0.7120   ,               44.1   ,                  7038   ,
2019-08-25 11:00:51 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               43.0   ,                  7038   ,
2019-08-25 11:00:52 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               41.9   ,                  7038   ,
2019-08-25 11:00:53 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          1   ,                        2   ,                   0   ,                    0   ,                    36.1   ,                        12.0   ,              16   , 0.7120   ,               41.3   ,                  7037   ,
2019-08-25 11:00:54 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          5   ,                        3   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               40.6   ,                  7036   ,
2019-08-25 11:00:55 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          9   ,                        4   ,                   0   ,                    0   ,                    34.8   ,                        11.6   ,              16   , 0.7120   ,               40.5   ,                  7036   ,
2019-08-25 11:00:56 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          4   ,                        3   ,                   0   ,                    0   ,                    33.9   ,                        11.3   ,              16   , 0.7120   ,               39.8   ,                  7035   ,
2019-08-25 11:00:57 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            753   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.6   ,                        11.5   ,              16   , 0.7120   ,               39.6   ,                  7030   ,
2019-08-25 11:00:58 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            754   ,          5   ,                        3   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               49.9   ,                  7031   ,
2019-08-25 11:00:59 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            746   ,          0   ,                        2   ,                   0   ,                    0   ,                    34.1   ,                        11.4   ,              16   , 0.7120   ,               48.4   ,                  7034   ,
2019-08-25 11:01:00 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            755   ,          9   ,                        4   ,                   0   ,                    1   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               47.4   ,                  7054   ,
2019-08-25 11:01:01 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            751   ,          9   ,                        3   ,                   0   ,                    0   ,                    35.8   ,                        11.9   ,              16   , 0.7120   ,               46.0   ,                  7051   ,
2019-08-25 11:01:02 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            751   ,          8   ,                        4   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               44.8   ,                  7050   ,
2019-08-25 11:01:03 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            751   ,          0   ,                        2   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               43.6   ,                  7049   ,
2019-08-25 11:01:04 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            751   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.2   ,                        11.4   ,              16   , 0.7120   ,               42.8   ,                  7046   ,
2019-08-25 11:01:05 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            750   ,          1   ,                        2   ,                   0   ,                    0   ,                    34.3   ,                        11.4   ,              16   , 0.7120   ,               41.8   ,                  7046   ,
2019-08-25 11:01:06 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            749   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               40.9   ,                  7043   ,
2019-08-25 11:01:07 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          2   ,                        2   ,                   0   ,                    0   ,                    34.0   ,                        11.3   ,              16   , 0.7120   ,               40.1   ,                  7037   ,
2019-08-25 11:01:08 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          1   ,                        2   ,                   0   ,                    0   ,                    33.7   ,                        11.2   ,              16   , 0.7120   ,               51.3   ,                  7037   ,
2019-08-25 11:01:09 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          0   ,                        2   ,                   0   ,                    0   ,                    33.8   ,                        11.3   ,              16   , 0.7120   ,               49.8   ,                  7037   ,
2019-08-25 11:01:10 ,         300.0   ,            101.3   ,               48.0   ,                 0   ,                     0   ,                 0   ,                     0   ,            748   ,          0   ,                        2   ,                   0   ,                    0   ,                    33.3   ,                        11.1   ,              16   , 0.7120   ,               48.1   ,                  7037   ,
